組み合わせ,共起回数
"弁護, 弁護, 暇, 為る, 空",50
"弁護, 弁護, 為る, 空",26
"弁護, 弁護, 為る, 為る, 空",36
"弁護, 為る, 為る, 空, 言う",39
"弁護, 暇, 為る, 為る, 空, 言う",76
"弁護, 為る, 為る, 為る, 空, 言う",24
"弁護, 暇, 為る, 為る, 為る, 空, 言う",24
"弁護, 暇, 為る, 空, 言う",56
"弁護, 暇, 暇, 為る, 空, 言う",26
"弁護, 暇, 空, 言う",35
"弁護, 暇, 暇, 空, 言う",15
"弁護, 為る, 為る, 空",41
"弁護, 暇, 為る, 為る, 空",79
"弁護, 為る, 為る, 為る, 空",24
"弁護, 暇, 為る, 為る, 為る, 空",24
"弁護, 暇, 為る, 空",68
"弁護, 暇, 暇, 為る, 空",28
"弁護, 暇, 空",44
"弁護, 暇, 暇, 空",12
"弁護, 為る, 無い, 言う",11
"弁護, 暇, 無い, 言う",12
"弁護, 暇, 無い",13
"弁護, 暇, 為る, 無い",11
"弁護, 弁護, 無い",17
"弁護, 弁護, 為る, 無い",12
"弁護, 為る, 無い",34
"弁護, 為る, 為る, 無い",14
"居る, 弁護, 暇, 言う",10
"居る, 弁護, 暇, 為る, 言う",36
"居る, 弁護, 暇, 為る",32
"居る, 弁護, 暇, 為る, 為る",42
"弁護, 弁護, 暇, 言う",12
"弁護, 弁護, 暇, 為る, 言う",30
"弁護, 弁護, 暇, 為る",29
"弁護, 弁護, 暇, 為る, 為る",39
"弁護, 暇, 言う",27
"弁護, 暇, 為る, 言う",46
"弁護, 暇, 為る",51
"弁護, 暇, 為る, 為る",49
"弁護, 弁護, 弁護, 言う, 言う",12
"弁護, 弁護, 弁護, 為る, 言う, 言う",36
"弁護, 弁護, 弁護, 為る, 言う",44
"弁護, 弁護, 弁護, 為る, 為る, 言う",48
"弁護, 弁護, 弁護, 為る",25
"弁護, 弁護, 弁護, 為る, 為る",27
"居る, 弁護, 弁護, 言う, 言う",19
"居る, 弁護, 弁護, 為る, 言う, 言う",57
"居る, 弁護, 弁護, 為る, 言う",78
"居る, 弁護, 弁護, 為る, 為る, 言う",84
"居る, 弁護, 弁護, 為る",68
"居る, 弁護, 弁護, 為る, 為る",76
"弁護, 弁護, 言う, 言う",20
"弁護, 弁護, 為る, 言う, 言う",57
"弁護, 弁護, 為る, 言う",90
"弁護, 弁護, 為る, 為る, 言う",102
"弁護, 弁護, 為る",79
"弁護, 弁護, 為る, 為る",82
"弁護, 言う, 言う",18
"居る, 弁護, 言う, 言う",14
"弁護, 為る, 言う, 言う",44
"居る, 弁護, 為る, 言う, 言う",14
"居る, 弁護, 言う",24
"居る, 弁護, 為る, 言う",73
"弁護, 為る, 言う",96
"弁護, 為る, 為る, 言う",99
"居る, 居る, 弁護",15
"居る, 居る, 弁護, 為る",48
"居る, 弁護, 為る",122
"居る, 弁護, 為る, 為る",136
"弁護, 為る",150
"弁護, 為る, 為る",135
"事, 暇, 無い, 言う",22
"事, 暇, 為る, 無い, 言う",37
"事, 暇, 為る, 無い",29
"事, 暇, 為る, 為る, 無い",21
"事, 無い, 言う",20
"事, 為る, 無い, 言う",25
"事, 為る, 無い",31
"事, 為る, 為る, 無い",17
"事, 事, 空",10
"事, 事, 暇, 空",18
"事, 居る, 為る, 空, 言う",12
"事, 居る, 暇, 為る, 空, 言う",32
"事, 居る, 暇, 為る, 空",25
"事, 居る, 暇, 暇, 為る, 空",18
"事, 居る, 空, 言う",20
"事, 居る, 空, 言う, 言う",23
"事, 居る, 暇, 暇, 空",10
"事, 居る, 暇, 暇, 空, 言う",14
"事, 居る, 暇, 空, 言う",30
"事, 居る, 暇, 空, 言う, 言う",27
"事, 空, 言う, 言う, 言う",20
"事, 暇, 空, 言う, 言う, 言う",20
"事, 空, 言う, 言う, 言う, 言う",10
"事, 暇, 空, 言う, 言う, 言う, 言う",10
"事, 暇, 空, 言う, 言う",29
"事, 為る, 為る, 空, 言う",16
"事, 暇, 為る, 為る, 空, 言う",32
"事, 暇, 為る, 空, 言う",53
"事, 暇, 暇, 為る, 空, 言う",39
"事, 暇, 空, 言う",45
"事, 暇, 暇, 空, 言う",19
"事, 為る, 為る, 空",17
"事, 暇, 為る, 為る, 空",33
"事, 暇, 為る, 空",77
"事, 暇, 暇, 為る, 空",48
"事, 暇, 空",60
"事, 暇, 暇, 空",28
"事, 居る, 暇, 為る, 為る",10
"事, 居る, 暇, 為る, 為る, 言う",16
"事, 居る, 暇, 為る, 言う",32
"事, 居る, 暇, 為る, 言う, 言う",14
"事, 居る, 暇, 言う",30
"事, 居る, 暇, 言う, 言う",28
"事, 居る, 為る, 言う, 言う",15
"事, 居る, 為る, 為る, 言う, 言う",12
"事, 居る, 言う, 言う, 言う",21
"事, 居る, 言う, 言う, 言う, 言う",10
"事, 居る, 為る, 言う",33
"事, 居る, 為る, 為る, 言う",24
"事, 居る, 為る",59
"事, 居る, 為る, 為る",51
"事, 事, 暇, 言う",14
"事, 事, 暇, 言う, 言う",14
"事, 事, 暇, 為る",14
"事, 事, 暇, 為る, 言う",14
"事, 事, 言う, 言う",13
"事, 事, 言う, 言う, 言う",10
"事, 事, 為る, 言う",20
"事, 事, 為る, 為る, 言う",13
"事, 事, 事",23
"事, 事, 事, 事",15
"事, 事, 為る",46
"事, 事, 為る, 為る",40
"事, 暇, 暇, 言う",20
"事, 暇, 暇, 為る, 言う",43
"事, 暇, 暇, 為る",38
"事, 暇, 暇, 為る, 為る",22
"事, 暇, 言う, 言う, 言う",20
"事, 暇, 言う, 言う, 言う, 言う",10
"事, 暇, 為る, 言う, 言う",24
"事, 暇, 為る, 為る, 言う, 言う",13
"事, 暇, 為る, 言う",69
"事, 暇, 為る, 為る, 言う",44
"事, 暇, 為る",78
"事, 暇, 為る, 為る",45
"事, 言う, 言う, 言う",21
"事, 言う, 言う, 言う, 言う",10
"事, 為る, 言う, 言う",23
"事, 為る, 為る, 言う, 言う",15
"事, 為る, 言う",87
"事, 為る, 為る, 言う",64
"事, 為る",179
"事, 為る, 為る",139
"居る, 空, 言う, 言う, 言う",10
"居る, 暇, 空, 言う, 言う, 言う",10
"居る, 暇, 空, 言う, 言う",15
"居る, 為る, 為る, 空, 言う",16
"居る, 暇, 為る, 為る, 空, 言う",34
"居る, 暇, 為る, 空, 言う",39
"居る, 暇, 暇, 為る, 空, 言う",24
"居る, 暇, 空, 言う",26
"居る, 暇, 暇, 空, 言う",10
"居る, 為る, 為る, 為る, 空",11
"居る, 暇, 為る, 為る, 為る, 空",28
"居る, 暇, 為る, 為る, 空",69
"居る, 暇, 暇, 為る, 為る, 空",71
"居る, 暇, 為る, 空",77
"居る, 暇, 暇, 為る, 空",74
"居る, 暇, 空",43
"居る, 暇, 暇, 空",29
"居る, 居る, 無い",11
"居る, 居る, 為る, 無い",32
"居る, 居る, 為る",89
"居る, 居る, 為る, 為る",110
"居る, 暇, 無い, 言う",10
"居る, 暇, 為る, 無い, 言う",12
"居る, 暇, 為る, 無い",13
"居る, 暇, 暇",13
"居る, 暇, 暇, 為る",31
"居る, 暇, 言う, 言う, 言う",10
"居る, 暇, 為る, 言う, 言う",12
"居る, 暇, 為る, 言う",37
"居る, 暇, 為る, 為る, 言う",28
"居る, 暇, 為る",62
"居る, 暇, 為る, 為る",51
"居る, 無い, 言う",23
"居る, 為る, 無い, 言う",57
"居る, 為る, 無い",102
"居る, 為る, 為る, 無い",142
"居る, 言う, 言う, 言う",15
"居る, 為る, 言う, 言う, 言う",23
"居る, 為る, 言う, 言う",53
"居る, 為る, 為る, 言う, 言う",81
"居る, 為る, 言う",103
"居る, 為る, 為る, 言う",125
"居る, 為る",235
"居る, 為る, 為る",245
"暇, 暇, 無い, 空, 言う, 言う",17
"暇, 暇, 為る, 無い, 空, 言う, 言う",42
"暇, 為る, 無い, 空, 言う, 言う",78
"暇, 為る, 為る, 無い, 空, 言う, 言う",75
"為る, 無い, 空, 言う, 言う",38
"為る, 為る, 無い, 空, 言う, 言う",37
"暇, 暇, 無い, 空, 言う",25
"暇, 暇, 為る, 無い, 空, 言う",57
"暇, 為る, 無い, 空, 言う",102
"暇, 為る, 為る, 無い, 空, 言う",91
"為る, 無い, 空, 言う",52
"為る, 為る, 無い, 空, 言う",45
"暇, 暇, 無い, 空",13
"暇, 暇, 為る, 無い, 空",29
"暇, 為る, 無い, 空",63
"暇, 為る, 為る, 無い, 空",52
"為る, 無い, 空",39
"為る, 為る, 無い, 空",31
"無い, 無い, 言う, 言う",10
"為る, 無い, 無い, 言う, 言う",22
"為る, 無い, 無い, 言う",40
"為る, 為る, 無い, 無い, 言う",47
"為る, 無い, 無い",59
"為る, 為る, 無い, 無い",89
"暇, 暇, 無い, 言う, 言う",10
"暇, 暇, 為る, 無い, 言う, 言う",24
"暇, 暇, 為る, 無い, 言う",39
"暇, 暇, 為る, 為る, 無い, 言う",33
"暇, 暇, 為る, 無い",25
"暇, 暇, 為る, 為る, 無い",20
"暇, 無い, 言う, 言う",22
"暇, 為る, 無い, 言う, 言う",43
"暇, 為る, 無い, 言う",68
"暇, 為る, 為る, 無い, 言う",55
"暇, 為る, 無い",77
"暇, 為る, 為る, 無い",65
"無い, 言う, 言う",19
"為る, 無い, 言う, 言う",36
"為る, 無い, 言う",90
"為る, 為る, 無い, 言う",80
"為る, 無い",187
"為る, 為る, 無い",183
"空, 言う, 言う, 言う",12
"暇, 言う, 言う, 言う",12
"暇, 空, 言う, 言う, 言う",14
"為る, 言う, 言う, 言う",26
"為る, 為る, 言う, 言う, 言う",46
"暇, 暇, 為る, 空, 言う, 言う",25
"暇, 暇, 為る, 為る, 空, 言う, 言う",21
"暇, 為る, 為る, 空, 言う, 言う",75
"暇, 為る, 為る, 為る, 空, 言う, 言う",96
"為る, 為る, 空, 言う, 言う",55
"為る, 為る, 為る, 空, 言う, 言う",90
"暇, 空, 言う, 言う",37
"暇, 暇, 空, 言う, 言う",13
"暇, 暇, 言う, 言う",10
"暇, 暇, 為る, 言う, 言う",19
"暇, 為る, 言う, 言う",48
"暇, 為る, 為る, 言う, 言う",67
"為る, 言う, 言う",83
"為る, 為る, 言う, 言う",139
"為る, 為る, 空, 空, 言う",16
"暇, 為る, 為る, 空, 空, 言う",32
"暇, 為る, 空, 空, 言う",39
"暇, 暇, 為る, 空, 空, 言う",24
"暇, 空, 空, 言う",25
"暇, 暇, 空, 空, 言う",17
"暇, 暇, 為る, 為る, 空, 言う",49
"暇, 暇, 為る, 為る, 為る, 空, 言う",17
"暇, 為る, 為る, 為る, 空, 言う",203
"暇, 為る, 為る, 為る, 為る, 空, 言う",257
"為る, 為る, 為る, 空, 言う",187
"為る, 為る, 為る, 為る, 空, 言う",255
"暇, 為る, 空, 言う",144
"暇, 暇, 為る, 空, 言う",66
"暇, 空, 言う",101
"暇, 暇, 空, 言う",40
"暇, 暇, 言う",28
"暇, 暇, 為る, 言う",51
"暇, 為る, 言う",137
"暇, 為る, 為る, 言う",158
"為る, 言う",232
"為る, 為る, 言う",278
"為る, 為る, 為る, 空, 空",19
"暇, 為る, 為る, 為る, 空, 空",47
"暇, 為る, 為る, 空, 空",110
"暇, 暇, 為る, 為る, 空, 空",106
"暇, 為る, 空, 空",122
"暇, 暇, 為る, 空, 空",118
"暇, 空, 空",64
"暇, 暇, 空, 空",56
"為る, 為る, 為る, 為る, 為る, 空",126
"暇, 為る, 為る, 為る, 為る, 為る, 空",126
"為る, 為る, 為る, 為る, 為る, 為る, 空",84
"暇, 為る, 為る, 為る, 為る, 為る, 為る, 空",84
"暇, 為る, 為る, 為る, 為る, 空",142
"暇, 為る, 為る, 為る, 空",179
"暇, 暇, 為る, 為る, 為る, 空",56
"暇, 為る, 為る, 空",262
"暇, 暇, 為る, 為る, 空",148
"暇, 為る, 空",302
"暇, 暇, 為る, 空",173
"暇, 空",233
"暇, 暇, 空",92
"暇, 暇, 暇",10
"暇, 暇, 暇, 為る",23
"暇, 暇, 為る",90
"暇, 暇, 為る, 為る",73
"暇, 為る",273
"暇, 為る, 為る",225
"為る, 為る",548
